student_idx,student_id,intern_idx,internship_id,title,domain,score,rank
116,S00117,29,I00030,Marketing Intern,Marketing,0.7564060091972351,7
116,S00117,61,I00062,Finance Intern,Finance,0.7526705861091614,8
116,S00117,106,I00107,Marketing Intern,Marketing,0.7483229637145996,9
116,S00117,33,I00034,Mobile Intern,Mobile,0.7439842224121094,10
117,S00118,136,I00137,DevOps Intern,DevOps,0.6485580205917358,1
117,S00118,139,I00140,Product Intern,Product,0.6425988674163818,2
117,S00118,5,I00006,Data Science Intern,Data Science,0.6103969812393188,3
117,S00118,61,I00062,Finance Intern,Finance,0.5879079699516296,4
117,S00118,119,I00120,Backend Development Intern,Backend Development,0.5734197497367859,5
117,S00118,16,I00017,Frontend Design Intern,Frontend Design,0.5700748562812805,6
117,S00118,97,I00098,DevOps Intern,DevOps,0.5295746922492981,7
117,S00118,116,I00117,Backend Development Intern,Backend Development,0.5013678073883057,8
117,S00118,121,I00122,Marketing Intern,Marketing,0.4935052990913391,9
117,S00118,2,I00003,Data Science Intern,Data Science,0.49337559938430786,10
118,S00119,98,I00099,Frontend Design Intern,Frontend Design,0.8419668674468994,1
118,S00119,135,I00136,Finance Intern,Finance,0.7147432565689087,2
118,S00119,23,I00024,Finance Intern,Finance,0.6888367533683777,3
118,S00119,3,I00004,Finance Intern,Finance,0.6887634992599487,4
118,S00119,27,I00028,Finance Intern,Finance,0.670532763004303,5
118,S00119,61,I00062,Finance Intern,Finance,0.6650042533874512,6
118,S00119,85,I00086,Backend Development Intern,Backend Development,0.6515416502952576,7
118,S00119,22,I00023,Marketing Intern,Marketing,0.6448690295219421,8
118,S00119,62,I00063,Product Intern,Product,0.6345040798187256,9
118,S00119,121,I00122,Marketing Intern,Marketing,0.6102690696716309,10
119,S00120,13,I00014,Data Science Intern,Data Science,0.9369637966156006,1
119,S00120,93,I00094,Finance Intern,Finance,0.9146760106086731,2
119,S00120,106,I00107,Marketing Intern,Marketing,0.9078173637390137,3
119,S00120,128,I00129,Marketing Intern,Marketing,0.9039061069488525,4
119,S00120,65,I00066,Data Science Intern,Data Science,0.8569283485412598,5
119,S00120,107,I00108,Marketing Intern,Marketing,0.8502640724182129,6
119,S00120,3,I00004,Finance Intern,Finance,0.8483180403709412,7
119,S00120,61,I00062,Finance Intern,Finance,0.8455839157104492,8
119,S00120,21,I00022,Product Intern,Product,0.8359954357147217,9
119,S00120,5,I00006,Data Science Intern,Data Science,0.7909328937530518,10
120,S00121,13,I00014,Data Science Intern,Data Science,0.8956471085548401,1
120,S00121,128,I00129,Marketing Intern,Marketing,0.8429696559906006,2
120,S00121,2,I00003,Data Science Intern,Data Science,0.7759209275245667,3
120,S00121,121,I00122,Marketing Intern,Marketing,0.6998902559280396,4
120,S00121,85,I00086,Backend Development Intern,Backend Development,0.6975643634796143,5
120,S00121,27,I00028,Finance Intern,Finance,0.6799077391624451,6
120,S00121,23,I00024,Finance Intern,Finance,0.676424503326416,7
120,S00121,139,I00140,Product Intern,Product,0.6742263436317444,8
120,S00121,53,I00054,Marketing Intern,Marketing,0.673807680606842,9
120,S00121,30,I00031,Finance Intern,Finance,0.67266845703125,10
121,S00122,139,I00140,Product Intern,Product,0.9191179275512695,1
121,S00122,121,I00122,Marketing Intern,Marketing,0.8980611562728882,2
121,S00122,87,I00088,Marketing Intern,Marketing,0.8439275622367859,3
121,S00122,23,I00024,Finance Intern,Finance,0.8366527557373047,4
121,S00122,4,I00005,Mobile Intern,Mobile,0.8271892070770264,5
121,S00122,97,I00098,DevOps Intern,DevOps,0.8136726021766663,6
121,S00122,75,I00076,Backend Development Intern,Backend Development,0.7868769764900208,7
121,S00122,9,I00010,Data Science Intern,Data Science,0.7041922807693481,8
121,S00122,116,I00117,Backend Development Intern,Backend Development,0.6976410746574402,9
121,S00122,13,I00014,Data Science Intern,Data Science,0.6891602277755737,10
122,S00123,61,I00062,Finance Intern,Finance,0.843965470790863,1
122,S00123,98,I00099,Frontend Design Intern,Frontend Design,0.7226096391677856,2
122,S00123,23,I00024,Finance Intern,Finance,0.6731334924697876,3
122,S00123,2,I00003,Data Science Intern,Data Science,0.6539037227630615,4
122,S00123,97,I00098,DevOps Intern,DevOps,0.5963776111602783,5
122,S00123,135,I00136,Finance Intern,Finance,0.46059370040893555,6
122,S00123,101,I00102,Mobile Intern,Mobile,0.44435828924179077,7
122,S00123,121,I00122,Marketing Intern,Marketing,0.4341759979724884,8
122,S00123,139,I00140,Product Intern,Product,0.42315423488616943,9
122,S00123,116,I00117,Backend Development Intern,Backend Development,0.4222985804080963,10
123,S00124,136,I00137,DevOps Intern,DevOps,0.7828060388565063,1
123,S00124,97,I00098,DevOps Intern,DevOps,0.6423410773277283,2
123,S00124,139,I00140,Product Intern,Product,0.5977761149406433,3
123,S00124,121,I00122,Marketing Intern,Marketing,0.5937275886535645,4
123,S00124,27,I00028,Finance Intern,Finance,0.5389953851699829,5
123,S00124,16,I00017,Frontend Design Intern,Frontend Design,0.5342764854431152,6
123,S00124,29,I00030,Marketing Intern,Marketing,0.5260272026062012,7
123,S00124,61,I00062,Finance Intern,Finance,0.5062971115112305,8
123,S00124,5,I00006,Data Science Intern,Data Science,0.4962976574897766,9
123,S00124,2,I00003,Data Science Intern,Data Science,0.40590086579322815,10
124,S00125,15,I00016,Product Intern,Product,0.8752623200416565,1
124,S00125,97,I00098,DevOps Intern,DevOps,0.8673561215400696,2
124,S00125,4,I00005,Mobile Intern,Mobile,0.7592892050743103,3
124,S00125,23,I00024,Finance Intern,Finance,0.738906741142273,4
124,S00125,139,I00140,Product Intern,Product,0.7126530408859253,5
124,S00125,22,I00023,Marketing Intern,Marketing,0.700232744216919,6
124,S00125,116,I00117,Backend Development Intern,Backend Development,0.6929432153701782,7
124,S00125,27,I00028,Finance Intern,Finance,0.6759454011917114,8
124,S00125,136,I00137,DevOps Intern,DevOps,0.6698790192604065,9
124,S00125,30,I00031,Finance Intern,Finance,0.6685131788253784,10
125,S00126,61,I00062,Finance Intern,Finance,0.8950445652008057,1
125,S00126,34,I00035,Finance Intern,Finance,0.887200117111206,2
125,S00126,139,I00140,Product Intern,Product,0.8768779635429382,3
125,S00126,73,I00074,Data Science Intern,Data Science,0.8689677715301514,4
125,S00126,23,I00024,Finance Intern,Finance,0.8602524399757385,5
125,S00126,97,I00098,DevOps Intern,DevOps,0.8250401020050049,6
125,S00126,136,I00137,DevOps Intern,DevOps,0.8034805059432983,7
125,S00126,2,I00003,Data Science Intern,Data Science,0.7913007736206055,8
125,S00126,65,I00066,Data Science Intern,Data Science,0.7749143838882446,9
125,S00126,93,I00094,Finance Intern,Finance,0.7685194611549377,10
126,S00127,15,I00016,Product Intern,Product,0.6731162667274475,1
126,S00127,23,I00024,Finance Intern,Finance,0.6460290551185608,2
126,S00127,121,I00122,Marketing Intern,Marketing,0.5913970470428467,3
126,S00127,98,I00099,Frontend Design Intern,Frontend Design,0.5685169696807861,4
126,S00127,97,I00098,DevOps Intern,DevOps,0.5142321586608887,5
126,S00127,61,I00062,Finance Intern,Finance,0.4370456039905548,6
126,S00127,85,I00086,Backend Development Intern,Backend Development,0.4261828660964966,7
126,S00127,16,I00017,Frontend Design Intern,Frontend Design,0.4132201671600342,8
126,S00127,139,I00140,Product Intern,Product,0.34905967116355896,9
126,S00127,3,I00004,Finance Intern,Finance,0.34902024269104004,10
127,S00128,121,I00122,Marketing Intern,Marketing,0.9018446803092957,1
127,S00128,26,I00027,Backend Development Intern,Backend Development,0.8948530554771423,2
127,S00128,119,I00120,Backend Development Intern,Backend Development,0.8632815480232239,3
127,S00128,16,I00017,Frontend Design Intern,Frontend Design,0.8616385459899902,4
127,S00128,13,I00014,Data Science Intern,Data Science,0.8608072400093079,5
127,S00128,98,I00099,Frontend Design Intern,Frontend Design,0.8445791602134705,6
127,S00128,12,I00013,Backend Development Intern,Backend Development,0.83836829662323,7
127,S00128,27,I00028,Finance Intern,Finance,0.8214862942695618,8
127,S00128,5,I00006,Data Science Intern,Data Science,0.8176988363265991,9
127,S00128,29,I00030,Marketing Intern,Marketing,0.8020952343940735,10
128,S00129,13,I00014,Data Science Intern,Data Science,0.9428357481956482,1
128,S00129,2,I00003,Data Science Intern,Data Science,0.8907191753387451,2
128,S00129,78,I00079,Finance Intern,Finance,0.8752893209457397,3
128,S00129,15,I00016,Product Intern,Product,0.873778760433197,4
128,S00129,121,I00122,Marketing Intern,Marketing,0.7901829481124878,5
128,S00129,30,I00031,Finance Intern,Finance,0.7538648247718811,6
128,S00129,5,I00006,Data Science Intern,Data Science,0.7134174108505249,7
128,S00129,128,I00129,Marketing Intern,Marketing,0.7052798867225647,8
128,S00129,98,I00099,Frontend Design Intern,Frontend Design,0.7012122869491577,9
128,S00129,136,I00137,DevOps Intern,DevOps,0.6924970746040344,10
129,S00130,29,I00030,Marketing Intern,Marketing,0.8868085741996765,1
129,S00130,121,I00122,Marketing Intern,Marketing,0.8756298422813416,2
129,S00130,2,I00003,Data Science Intern,Data Science,0.8412159085273743,3
129,S00130,23,I00024,Finance Intern,Finance,0.8285996913909912,4
129,S00130,16,I00017,Frontend Design Intern,Frontend Design,0.7609694004058838,5
129,S00130,68,I00069,DevOps Intern,DevOps,0.7570476531982422,6
129,S00130,139,I00140,Product Intern,Product,0.7556807398796082,7
129,S00130,15,I00016,Product Intern,Product,0.709839940071106,8
129,S00130,27,I00028,Finance Intern,Finance,0.6783937811851501,9
129,S00130,3,I00004,Finance Intern,Finance,0.6662420034408569,10
130,S00131,97,I00098,DevOps Intern,DevOps,0.8595707416534424,1
130,S00131,3,I00004,Finance Intern,Finance,0.846102774143219,2
130,S00131,2,I00003,Data Science Intern,Data Science,0.8401588201522827,3
130,S00131,110,I00111,Frontend Design Intern,Frontend Design,0.8194813132286072,4
130,S00131,29,I00030,Marketing Intern,Marketing,0.8027556538581848,5
130,S00131,85,I00086,Backend Development Intern,Backend Development,0.7738445401191711,6
130,S00131,121,I00122,Marketing Intern,Marketing,0.7394475340843201,7
130,S00131,27,I00028,Finance Intern,Finance,0.7324979901313782,8
130,S00131,98,I00099,Frontend Design Intern,Frontend Design,0.7188721299171448,9
130,S00131,65,I00066,Data Science Intern,Data Science,0.692682683467865,10
131,S00132,138,I00139,Mobile Intern,Mobile,0.9079232215881348,1
131,S00132,78,I00079,Finance Intern,Finance,0.8128321766853333,2
131,S00132,68,I00069,DevOps Intern,DevOps,0.7114484310150146,3
131,S00132,128,I00129,Marketing Intern,Marketing,0.7037698030471802,4
131,S00132,95,I00096,Finance Intern,Finance,0.6953672170639038,5
131,S00132,29,I00030,Marketing Intern,Marketing,0.6849011182785034,6
131,S00132,2,I00003,Data Science Intern,Data Science,0.6847426295280457,7
131,S00132,32,I00033,Mobile Intern,Mobile,0.6841887831687927,8
131,S00132,44,I00045,DevOps Intern,DevOps,0.6830722689628601,9
131,S00132,107,I00108,Marketing Intern,Marketing,0.671112060546875,10
132,S00133,63,I00064,Mobile Intern,Mobile,0.7954239845275879,1
132,S00133,139,I00140,Product Intern,Product,0.7830216884613037,2
132,S00133,82,I00083,Mobile Intern,Mobile,0.7551884651184082,3
132,S00133,67,I00068,Backend Development Intern,Backend Development,0.6870694756507874,4
132,S00133,5,I00006,Data Science Intern,Data Science,0.6859771609306335,5
132,S00133,121,I00122,Marketing Intern,Marketing,0.6715589165687561,6
132,S00133,15,I00016,Product Intern,Product,0.6635851263999939,7
132,S00133,135,I00136,Finance Intern,Finance,0.6596189141273499,8
132,S00133,50,I00051,Mobile Intern,Mobile,0.6536630392074585,9
132,S00133,29,I00030,Marketing Intern,Marketing,0.6529635787010193,10
133,S00134,2,I00003,Data Science Intern,Data Science,0.5972704291343689,1
133,S00134,23,I00024,Finance Intern,Finance,0.41703560948371887,2
133,S00134,78,I00079,Finance Intern,Finance,0.3338104486465454,3
133,S00134,16,I00017,Frontend Design Intern,Frontend Design,0.3274060785770416,4
133,S00134,27,I00028,Finance Intern,Finance,0.3172621428966522,5
133,S00134,15,I00016,Product Intern,Product,0.30218714475631714,6
133,S00134,116,I00117,Backend Development Intern,Backend Development,0.23401367664337158,7
133,S00134,29,I00030,Marketing Intern,Marketing,0.2022254914045334,8
133,S00134,98,I00099,Frontend Design Intern,Frontend Design,0.20057082176208496,9
133,S00134,4,I00005,Mobile Intern,Mobile,0.09784100204706192,10
134,S00135,3,I00004,Finance Intern,Finance,0.9146013259887695,1
134,S00135,5,I00006,Data Science Intern,Data Science,0.7937626838684082,2
134,S00135,104,I00105,DevOps Intern,DevOps,0.772151529788971,3
134,S00135,29,I00030,Marketing Intern,Marketing,0.7715011835098267,4
134,S00135,30,I00031,Finance Intern,Finance,0.748642086982727,5
134,S00135,97,I00098,DevOps Intern,DevOps,0.7476768493652344,6
134,S00135,78,I00079,Finance Intern,Finance,0.7103192806243896,7
134,S00135,139,I00140,Product Intern,Product,0.7100216746330261,8
134,S00135,2,I00003,Data Science Intern,Data Science,0.7060256600379944,9
134,S00135,98,I00099,Frontend Design Intern,Frontend Design,0.7043653130531311,10
135,S00136,13,I00014,Data Science Intern,Data Science,0.9768977165222168,1
135,S00136,65,I00066,Data Science Intern,Data Science,0.9501742720603943,2
135,S00136,110,I00111,Frontend Design Intern,Frontend Design,0.9470688104629517,3
135,S00136,21,I00022,Product Intern,Product,0.9411607980728149,4
135,S00136,5,I00006,Data Science Intern,Data Science,0.9387762546539307,5
135,S00136,119,I00120,Backend Development Intern,Backend Development,0.934271514415741,6
135,S00136,106,I00107,Marketing Intern,Marketing,0.9328769445419312,7
135,S00136,82,I00083,Mobile Intern,Mobile,0.9145259261131287,8
135,S00136,93,I00094,Finance Intern,Finance,0.8822119832038879,9
135,S00136,26,I00027,Backend Development Intern,Backend Development,0.8557562232017517,10
136,S00137,65,I00066,Data Science Intern,Data Science,0.8854830861091614,1
136,S00137,30,I00031,Finance Intern,Finance,0.8449988961219788,2
136,S00137,15,I00016,Product Intern,Product,0.8382291793823242,3
136,S00137,116,I00117,Backend Development Intern,Backend Development,0.8257017731666565,4
136,S00137,16,I00017,Frontend Design Intern,Frontend Design,0.8254632353782654,5
136,S00137,29,I00030,Marketing Intern,Marketing,0.8245761394500732,6
136,S00137,97,I00098,DevOps Intern,DevOps,0.8186923861503601,7
136,S00137,24,I00025,Product Intern,Product,0.8128665685653687,8
136,S00137,23,I00024,Finance Intern,Finance,0.8110101222991943,9
136,S00137,119,I00120,Backend Development Intern,Backend Development,0.7919663786888123,10
137,S00138,13,I00014,Data Science Intern,Data Science,0.8544452786445618,1
137,S00138,2,I00003,Data Science Intern,Data Science,0.8510122895240784,2
137,S00138,65,I00066,Data Science Intern,Data Science,0.7708364725112915,3
137,S00138,106,I00107,Marketing Intern,Marketing,0.7155973315238953,4
137,S00138,121,I00122,Marketing Intern,Marketing,0.6795271039009094,5
137,S00138,27,I00028,Finance Intern,Finance,0.6758226156234741,6
137,S00138,23,I00024,Finance Intern,Finance,0.6646494269371033,7
137,S00138,3,I00004,Finance Intern,Finance,0.6530373096466064,8
137,S00138,128,I00129,Marketing Intern,Marketing,0.6516845226287842,9
137,S00138,135,I00136,Finance Intern,Finance,0.651151180267334,10
138,S00139,61,I00062,Finance Intern,Finance,0.8690996170043945,1
138,S00139,116,I00117,Backend Development Intern,Backend Development,0.7872761487960815,2
138,S00139,139,I00140,Product Intern,Product,0.7044519186019897,3
138,S00139,85,I00086,Backend Development Intern,Backend Development,0.6910912394523621,4
138,S00139,98,I00099,Frontend Design Intern,Frontend Design,0.6764415502548218,5
138,S00139,5,I00006,Data Science Intern,Data Science,0.6743753552436829,6
138,S00139,16,I00017,Frontend Design Intern,Frontend Design,0.66790372133255,7
138,S00139,97,I00098,DevOps Intern,DevOps,0.6644580960273743,8
138,S00139,136,I00137,DevOps Intern,DevOps,0.6625189185142517,9
138,S00139,27,I00028,Finance Intern,Finance,0.6590489149093628,10
139,S00140,121,I00122,Marketing Intern,Marketing,0.895489513874054,1
139,S00140,23,I00024,Finance Intern,Finance,0.8496254682540894,2
139,S00140,85,I00086,Backend Development Intern,Backend Development,0.8494403958320618,3
139,S00140,135,I00136,Finance Intern,Finance,0.8187156319618225,4
139,S00140,2,I00003,Data Science Intern,Data Science,0.8166361451148987,5
139,S00140,27,I00028,Finance Intern,Finance,0.709123969078064,6
139,S00140,39,I00040,Data Science Intern,Data Science,0.687535285949707,7
139,S00140,116,I00117,Backend Development Intern,Backend Development,0.6725444793701172,8
139,S00140,16,I00017,Frontend Design Intern,Frontend Design,0.6561830043792725,9
139,S00140,22,I00023,Marketing Intern,Marketing,0.6344270706176758,10
140,S00141,27,I00028,Finance Intern,Finance,0.6600024104118347,1
140,S00141,3,I00004,Finance Intern,Finance,0.6554645299911499,2
140,S00141,121,I00122,Marketing Intern,Marketing,0.645983874797821,3
140,S00141,61,I00062,Finance Intern,Finance,0.6372511386871338,4
140,S00141,93,I00094,Finance Intern,Finance,0.6288438439369202,5
140,S00141,85,I00086,Backend Development Intern,Backend Development,0.6161588430404663,6
140,S00141,50,I00051,Mobile Intern,Mobile,0.6080963611602783,7
140,S00141,23,I00024,Finance Intern,Finance,0.5922728180885315,8
140,S00141,16,I00017,Frontend Design Intern,Frontend Design,0.5875687599182129,9
140,S00141,119,I00120,Backend Development Intern,Backend Development,0.5830650329589844,10
141,S00142,121,I00122,Marketing Intern,Marketing,0.8619751930236816,1
141,S00142,139,I00140,Product Intern,Product,0.8267749547958374,2
141,S00142,29,I00030,Marketing Intern,Marketing,0.797104001045227,3
141,S00142,16,I00017,Frontend Design Intern,Frontend Design,0.7588165998458862,4
141,S00142,136,I00137,DevOps Intern,DevOps,0.7528449296951294,5
141,S00142,22,I00023,Marketing Intern,Marketing,0.7373765110969543,6
141,S00142,61,I00062,Finance Intern,Finance,0.7327896356582642,7
141,S00142,87,I00088,Marketing Intern,Marketing,0.7246086597442627,8
141,S00142,98,I00099,Frontend Design Intern,Frontend Design,0.7215259075164795,9
141,S00142,68,I00069,DevOps Intern,DevOps,0.6885219216346741,10
142,S00143,23,I00024,Finance Intern,Finance,0.8682505488395691,1
142,S00143,139,I00140,Product Intern,Product,0.812497079372406,2
142,S00143,116,I00117,Backend Development Intern,Backend Development,0.7909995317459106,3
142,S00143,2,I00003,Data Science Intern,Data Science,0.7639680504798889,4
142,S00143,135,I00136,Finance Intern,Finance,0.7033263444900513,5
142,S00143,15,I00016,Product Intern,Product,0.6769799590110779,6
142,S00143,85,I00086,Backend Development Intern,Backend Development,0.6651793718338013,7
142,S00143,61,I00062,Finance Intern,Finance,0.6644724011421204,8
142,S00143,22,I00023,Marketing Intern,Marketing,0.664466917514801,9
142,S00143,101,I00102,Mobile Intern,Mobile,0.6633470058441162,10
143,S00144,21,I00022,Product Intern,Product,0.8932151198387146,1
143,S00144,27,I00028,Finance Intern,Finance,0.8584470152854919,2
143,S00144,49,I00050,Frontend Design Intern,Frontend Design,0.8307676315307617,3
143,S00144,50,I00051,Mobile Intern,Mobile,0.8102585673332214,4
143,S00144,16,I00017,Frontend Design Intern,Frontend Design,0.8054437041282654,5
143,S00144,67,I00068,Backend Development Intern,Backend Development,0.7824560403823853,6
143,S00144,139,I00140,Product Intern,Product,0.7479839324951172,7
143,S00144,5,I00006,Data Science Intern,Data Science,0.7451308965682983,8
143,S00144,30,I00031,Finance Intern,Finance,0.7294912934303284,9
143,S00144,101,I00102,Mobile Intern,Mobile,0.7156262993812561,10
144,S00145,119,I00120,Backend Development Intern,Backend Development,0.8969405293464661,1
144,S00145,50,I00051,Mobile Intern,Mobile,0.881872296333313,2
144,S00145,91,I00092,Data Science Intern,Data Science,0.8803988695144653,3
144,S00145,136,I00137,DevOps Intern,DevOps,0.8723868727684021,4
144,S00145,24,I00025,Product Intern,Product,0.8047013878822327,5
144,S00145,16,I00017,Frontend Design Intern,Frontend Design,0.7936808466911316,6
144,S00145,23,I00024,Finance Intern,Finance,0.7863401770591736,7
144,S00145,13,I00014,Data Science Intern,Data Science,0.783308207988739,8
144,S00145,98,I00099,Frontend Design Intern,Frontend Design,0.7707046270370483,9
144,S00145,61,I00062,Finance Intern,Finance,0.7626804113388062,10
145,S00146,98,I00099,Frontend Design Intern,Frontend Design,0.27786698937416077,1
145,S00146,27,I00028,Finance Intern,Finance,0.2737707793712616,2
145,S00146,23,I00024,Finance Intern,Finance,0.2667320668697357,3
145,S00146,2,I00003,Data Science Intern,Data Science,0.26661351323127747,4
145,S00146,15,I00016,Product Intern,Product,0.26127660274505615,5
145,S00146,78,I00079,Finance Intern,Finance,0.23961412906646729,6
145,S00146,29,I00030,Marketing Intern,Marketing,0.230881005525589,7
145,S00146,16,I00017,Frontend Design Intern,Frontend Design,0.22882230579853058,8
145,S00146,116,I00117,Backend Development Intern,Backend Development,0.22417666018009186,9
145,S00146,109,I00110,Data Science Intern,Data Science,0.10349461436271667,10
146,S00147,136,I00137,DevOps Intern,DevOps,0.8976494073867798,1
146,S00147,22,I00023,Marketing Intern,Marketing,0.8943082690238953,2
146,S00147,3,I00004,Finance Intern,Finance,0.8879573941230774,3
146,S00147,5,I00006,Data Science Intern,Data Science,0.877507209777832,4
146,S00147,15,I00016,Product Intern,Product,0.8330310583114624,5
146,S00147,121,I00122,Marketing Intern,Marketing,0.7986825704574585,6
146,S00147,87,I00088,Marketing Intern,Marketing,0.7531962990760803,7
146,S00147,124,I00125,DevOps Intern,DevOps,0.7338265776634216,8
146,S00147,16,I00017,Frontend Design Intern,Frontend Design,0.7323495745658875,9
146,S00147,38,I00039,Marketing Intern,Marketing,0.7028834819793701,10
147,S00148,29,I00030,Marketing Intern,Marketing,0.9137149453163147,1
147,S00148,5,I00006,Data Science Intern,Data Science,0.866832971572876,2
147,S00148,97,I00098,DevOps Intern,DevOps,0.8287947773933411,3
147,S00148,98,I00099,Frontend Design Intern,Frontend Design,0.6511279344558716,4
147,S00148,3,I00004,Finance Intern,Finance,0.6491471529006958,5
147,S00148,136,I00137,DevOps Intern,DevOps,0.6434959173202515,6
147,S00148,139,I00140,Product Intern,Product,0.6333082914352417,7
147,S00148,121,I00122,Marketing Intern,Marketing,0.6327005624771118,8
147,S00148,27,I00028,Finance Intern,Finance,0.6302493810653687,9
147,S00148,85,I00086,Backend Development Intern,Backend Development,0.6226130127906799,10
148,S00149,23,I00024,Finance Intern,Finance,0.8180034756660461,1
148,S00149,2,I00003,Data Science Intern,Data Science,0.7166574597358704,2
148,S00149,98,I00099,Frontend Design Intern,Frontend Design,0.6786749362945557,3
148,S00149,97,I00098,DevOps Intern,DevOps,0.6386053562164307,4
148,S00149,101,I00102,Mobile Intern,Mobile,0.6365363597869873,5
148,S00149,85,I00086,Backend Development Intern,Backend Development,0.4924187958240509,6
148,S00149,22,I00023,Marketing Intern,Marketing,0.4756620228290558,7
148,S00149,68,I00069,DevOps Intern,DevOps,0.45562630891799927,8
148,S00149,27,I00028,Finance Intern,Finance,0.45126062631607056,9
148,S00149,15,I00016,Product Intern,Product,0.445942759513855,10
149,S00150,5,I00006,Data Science Intern,Data Science,0.8823158740997314,1
149,S00150,29,I00030,Marketing Intern,Marketing,0.8524198532104492,2
149,S00150,97,I00098,DevOps Intern,DevOps,0.8402428030967712,3
149,S00150,121,I00122,Marketing Intern,Marketing,0.7583134174346924,4
149,S00150,88,I00089,Backend Development Intern,Backend Development,0.7548527717590332,5
149,S00150,139,I00140,Product Intern,Product,0.7503969669342041,6
149,S00150,15,I00016,Product Intern,Product,0.7322649359703064,7
149,S00150,3,I00004,Finance Intern,Finance,0.7230703234672546,8
149,S00150,119,I00120,Backend Development Intern,Backend Development,0.709092378616333,9
149,S00150,136,I00137,DevOps Intern,DevOps,0.6997572779655457,10
150,S00151,27,I00028,Finance Intern,Finance,0.9008110165596008,1
150,S00151,85,I00086,Backend Development Intern,Backend Development,0.6624875664710999,2
150,S00151,53,I00054,Marketing Intern,Marketing,0.654512345790863,3
150,S00151,116,I00117,Backend Development Intern,Backend Development,0.6491991877555847,4
150,S00151,67,I00068,Backend Development Intern,Backend Development,0.6364877820014954,5
150,S00151,97,I00098,DevOps Intern,DevOps,0.6189913749694824,6
150,S00151,106,I00107,Marketing Intern,Marketing,0.6078866124153137,7
150,S00151,68,I00069,DevOps Intern,DevOps,0.5817067623138428,8
150,S00151,16,I00017,Frontend Design Intern,Frontend Design,0.5511106252670288,9
150,S00151,15,I00016,Product Intern,Product,0.5495006442070007,10
151,S00152,121,I00122,Marketing Intern,Marketing,0.9077973365783691,1
151,S00152,64,I00065,Product Intern,Product,0.8965855836868286,2
151,S00152,76,I00077,Frontend Design Intern,Frontend Design,0.8815379738807678,3
151,S00152,93,I00094,Finance Intern,Finance,0.833834171295166,4
151,S00152,44,I00045,DevOps Intern,DevOps,0.8298940658569336,5
151,S00152,124,I00125,DevOps Intern,DevOps,0.7853837609291077,6
151,S00152,43,I00044,Frontend Design Intern,Frontend Design,0.7697238922119141,7
151,S00152,49,I00050,Frontend Design Intern,Frontend Design,0.7546933889389038,8
151,S00152,139,I00140,Product Intern,Product,0.7504960894584656,9
151,S00152,2,I00003,Data Science Intern,Data Science,0.7502102851867676,10
152,S00153,139,I00140,Product Intern,Product,0.6660411953926086,1
152,S00153,23,I00024,Finance Intern,Finance,0.6587406992912292,2
152,S00153,121,I00122,Marketing Intern,Marketing,0.6577794551849365,3
152,S00153,97,I00098,DevOps Intern,DevOps,0.6572397947311401,4
152,S00153,22,I00023,Marketing Intern,Marketing,0.6541382670402527,5
152,S00153,85,I00086,Backend Development Intern,Backend Development,0.6528165936470032,6
152,S00153,24,I00025,Product Intern,Product,0.648339033126831,7
152,S00153,16,I00017,Frontend Design Intern,Frontend Design,0.643226146697998,8
152,S00153,50,I00051,Mobile Intern,Mobile,0.6233563423156738,9
152,S00153,5,I00006,Data Science Intern,Data Science,0.6053768992424011,10
153,S00154,23,I00024,Finance Intern,Finance,0.6949530839920044,1
153,S00154,139,I00140,Product Intern,Product,0.6672278046607971,2
153,S00154,135,I00136,Finance Intern,Finance,0.6660339832305908,3
153,S00154,98,I00099,Frontend Design Intern,Frontend Design,0.6645359396934509,4
153,S00154,30,I00031,Finance Intern,Finance,0.6560327410697937,5
153,S00154,15,I00016,Product Intern,Product,0.6450662016868591,6
153,S00154,3,I00004,Finance Intern,Finance,0.6365814805030823,7
153,S00154,5,I00006,Data Science Intern,Data Science,0.6092524528503418,8
153,S00154,97,I00098,DevOps Intern,DevOps,0.5981453657150269,9
153,S00154,27,I00028,Finance Intern,Finance,0.5908281803131104,10
154,S00155,121,I00122,Marketing Intern,Marketing,0.892353892326355,1
154,S00155,139,I00140,Product Intern,Product,0.7158722281455994,2
154,S00155,29,I00030,Marketing Intern,Marketing,0.6788219809532166,3
154,S00155,53,I00054,Marketing Intern,Marketing,0.6611933708190918,4
154,S00155,97,I00098,DevOps Intern,DevOps,0.6404339671134949,5
154,S00155,23,I00024,Finance Intern,Finance,0.6236306428909302,6
154,S00155,68,I00069,DevOps Intern,DevOps,0.5842321515083313,7
154,S00155,77,I00078,Backend Development Intern,Backend Development,0.5612571835517883,8
154,S00155,61,I00062,Finance Intern,Finance,0.5459755063056946,9
154,S00155,75,I00076,Backend Development Intern,Backend Development,0.5411245822906494,10
155,S00156,139,I00140,Product Intern,Product,0.74174565076828,1
155,S00156,27,I00028,Finance Intern,Finance,0.7375450730323792,2
155,S00156,93,I00094,Finance Intern,Finance,0.7107787132263184,3
155,S00156,98,I00099,Frontend Design Intern,Frontend Design,0.7019864916801453,4
155,S00156,61,I00062,Finance Intern,Finance,0.6920966506004333,5
155,S00156,119,I00120,Backend Development Intern,Backend Development,0.6890701651573181,6
155,S00156,16,I00017,Frontend Design Intern,Frontend Design,0.688342273235321,7
155,S00156,2,I00003,Data Science Intern,Data Science,0.6875262260437012,8
